0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
4,104,104
7,107,107
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
10,110,110
1,101,101
0,100,100
99,199,199
0,100,100
0,100,100
19,119,119
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
4,104,104
0,100,100
0,100,100
0,100,100
40,140,140
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
199,299,299
0,100,100
6,106,106
0,100,100
0,100,100
0,100,100
11151111,11151211,11151211
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
222,322,322
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
3099,3199,3199
4,104,104
0,100,100
0,100,100
0,100,100
0,100,100
1091,1191,1191
0,100,100
10,110,110
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
99,199,199
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
1,101,101
0,100,100
0,100,100
0,100,100
11,111,111
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
19,119,119
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
1,101,101
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
109,209,209
10,110,110
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
88,188,188
0,100,100
0,100,100
2,102,102
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
109,209,209
91999,92099,92099
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
11,111,111
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
5,105,105
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
19909,20009,20009
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
99,199,199
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
300,400,400
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
3,103,103
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
11,111,111
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
5,105,105
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1212,1312,1312
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
31,131,131
0,100,100
0,100,100
1,101,101
1,101,101
7,107,107
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
10,110,110
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
11,111,111
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
99,199,199
1,101,101
1,101,101
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
2,102,102
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
111,211,211
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
1199,1299,1299
109,209,209
7,107,107
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
11,111,111
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
19,119,119
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
1599,1699,1699
0,100,100
0,100,100
1,101,101
0,100,100
7,107,107
0,100,100
0,100,100
1,101,101
0,100,100
10,110,110
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
10109,10209,10209
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
9,109,109
9,109,109
0,100,100
5,105,105
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
1090,1190,1190
0,100,100
0,100,100
0,100,100
7,107,107
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9999999,10000099,10000099
0,100,100
10,110,110
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
119,219,219
5,105,105
0,100,100
7,107,107
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
3333333,3333433,3333433
0,100,100
0,100,100
99,199,199
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
299,399,399
0,100,100
0,100,100
10,110,110
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
109,209,209
0,100,100
199999,200099,200099
0,100,100
11,111,111
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
10,110,110
99,199,199
14,114,114
199,299,299
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
10,110,110
0,100,100
9,109,109
0,100,100
1,101,101
1089,1189,1189
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
7,107,107
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
19,119,119
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
1,101,101
0,100,100
5,105,105
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
19,119,119
0,100,100
0,100,100
30,130,130
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
6,106,106
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
109,209,209
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
2,102,102
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
101,201,201
0,100,100
0,100,100
1,101,101
99,199,199
0,100,100
0,100,100
1299,1399,1399
0,100,100
-109,-9,-9
0,100,100
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-909,-809,-809
-509,-409,-409
-309,-209,-209
-9,91,91
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-189,-89,-89
-149,-49,-49
-129,-29,-29
-119,-19,-19
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-101,-1,-1
-10,90,90
-10,90,90
-108,-8,-8
0,100,100
0,100,100
0,100,100
5109,5209,5209
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-709,-609,-609
-209,-109,-109
0,100,100
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-169,-69,-69
-139,-39,-39
-11,89,89
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-105,-5,-5
-10,90,90
-10,90,90
0,100,100
0,100,100
0,100,100
3109,3209,3209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-6,94,94
-2,98,98
0,100,100
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-17,83,83
-13,87,87
-11,89,89
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-106,-6,-6
0,100,100
0,100,100
-1,99,99
-10,90,90
0,100,100
0,100,100
-1,99,99
0,100,100
109,209,209
0,100,100
1109,1209,1209
2109,2209,2209
0,100,100
0,100,100
4109,4209,4209
0,100,100
6109,6209,6209
0,100,100
7109,7209,7209
0,100,100
8109,8209,8209
9109,9209,9209
0,100,100
109,209,209
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
109,209,209
0,100,100
109,209,209
0,100,100
109,209,209
-409,-309,-309
0,100,100
0,100,100
-609,-509,-509
0,100,100
0,100,100
-809,-709,-709
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
-1,99,99
-1,99,99
-159,-59,-59
-1,99,99
-1,99,99
-179,-79,-79
-1,99,99
-199,-99,-99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-107,-7,-7
-10,90,90
-10,90,90
-104,-4,-4
-103,-3,-3
-10,90,90
-102,-2,-2
-10,90,90
-100,0,0
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
-10,90,90
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
8,108,108
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
0,100,100
0,100,100
88,188,188
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
1,101,101
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
1,101,101
0,100,100
8,108,108
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
-10,90,90
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-10,90,90
0,100,100
8,108,108
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-9,91,91
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
510,610,610
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
-10,90,90
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
260,360,360
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-1,99,99
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-10,90,90
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
-5,95,95
0,100,100
9,109,109
0,100,100
-209,-109,-109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
0,100,100
9,109,109
-1,99,99
0,100,100
